string_id,block_id,index,lang_id,len_chars,text
40712,2545,8,0,47,Made in white to promote their peaceful nature.
40713,2545,9,0,28,Not exactly subtle in looks.
40714,2545,10,0,45,Sometimes the quiet method just doesn’t work.
40715,2545,11,0,29,Once favoured by secretaries.
40716,2545,12,0,31,Comfortable and cost effective.
40717,2545,13,0,54,Trousers which happen to be a favourite with analysts.
40718,2545,14,0,63,These pants have been molecularly modified to last for decades.
40719,2545,15,0,69,Specifically crafted to reduce the risk of freezing in cold climates.
40720,2546,0,0,46,Liked by those who are on duty as well as off.
40721,2546,1,0,42,These trousers have seen many convictions.
40722,2546,2,0,58,Extremely durable pants for the most difficult situations.
40723,2546,3,0,58,Used by forces in both defensive and offensive operations.
40724,2546,4,0,43,Tactical trousers issued to assault forces.
40725,2546,5,0,58,Exceptionally durable trousers perfect for siege missions.
40726,2546,6,0,56,Pants available to all upon recruitment to peace groups.
40727,2546,7,0,48,For those that believe peace is worth dying for.
40728,2546,8,0,55,Sometimes causing a little trouble can be a good thing.
40729,2546,9,0,36,Some people like to go out in style.
40730,2546,10,0,52,Popular trousers for the hired guns of the universe.
40731,2546,11,0,47,Exploring new planets has never looked so good.
40732,2546,12,0,39,Popular amongst the miners of colonies.
40733,2546,13,0,85,Carrying the colours of gold and crafted with optimum comfort and durability in mind.
40734,2546,14,0,94,An integral part of every employee's wardrobe due to the sartorial sensibilities exuded by it.
40735,2546,15,0,87,No employee should have to have a power lunch without this empowering pair of trousers.
40736,2547,0,0,100,Custom trousers for technicians; its colors make its wearers stand out due to the garish neon seams.
40737,2547,1,0,134,Research personnel donning this swear that the tight cutting facilitates greater creativity necessary for state-of-the-art innovation.
40738,2547,2,0,94,The ubiquitous trousers used by many agency workers. Lovingly referred to at times as pajamas.
40739,2547,3,0,134,"Originally designed as part of a unique set of clothing for soldiers in the reconnaissance vocation, but cancelled due to budget cuts."
40740,2547,4,0,147,"Designed on Aquatica for production with 100% eco-friendly components, and guaranteed not have child labor utilized at any point of its production."
40741,2547,5,0,75,A favorite of hell-raisers. Comes with hidden pockets for easy concealment.
40742,2547,6,0,100,Sturdy and rugged for extended use in combat. Pockets are waterproof to ensure your money stays dry.
40743,2547,7,0,144,"A favorite of miners, featuring a special coating that prevents dust and other particles from sticking to it, making it impossible to get dirty."
40744,2547,8,0,133,Highly favored recently by secretarial staff for its subtle colors that allow one to blend into the crowds and avoid being picked on.
40745,2547,9,0,116,"Favored by scientists for its simple, understated design that ensures minimal distraction from their sensitive work."
40746,2547,10,0,61,These civilian trousers are the standard among many colonies.
40747,2547,11,0,56,These trousers are the hight of fashion on Keplars Dome.
40748,2547,12,0,0,
40749,2547,13,0,0,
40750,2547,14,0,0,
40751,2547,15,0,0,
40752,2548,0,0,0,
40753,2548,1,0,0,
40754,2548,2,0,0,
40755,2548,3,0,0,
40756,2548,4,0,0,
40757,2548,5,0,0,
40758,2548,6,0,0,
40759,2548,7,0,0,
40760,2548,8,0,111,"Part of a widely popular uniform set, its dark color prevents easy recognition of those in tactical situations."
40761,2548,9,0,136,"Although used primarily by soldiers assigned to staff positions in headquarters, its design makes it just as suitable for use in combat."
40762,2548,10,0,94,Generally accepted as the trousers to be spotted within organizations when having a good time.
40763,2548,11,0,133,Resists minute particles of pharmaceutical products from being caught on it; often worn when producing the most legal of medications.
40764,2548,12,0,85,"Considered lucky by many who swear by its ability to attract clients, and avoid harm."
40765,2548,13,0,155,"Light, yet rugged. Ideal for mining in the deepest mines with little to no hindrance to movement without fear of it being damaged by the harsh environment."
40766,2548,14,0,147,"So light, you'll feel like you're wearing nothing at all. Manufacturer is not responsible for anyone's state of undress due to this unique feature."
40767,2548,15,0,44,Quite popular with the members of companies.
40768,2549,0,0,67,Strengthened on a molecular scale and perfect for hands on workers.
40769,2549,1,0,0,
40770,2549,2,0,0,
40771,2549,3,0,0,
40772,2549,4,0,0,
40773,2549,5,0,0,
40774,2549,6,0,0,
40775,2549,7,0,0,
40776,2549,8,0,0,
40777,2549,9,0,0,
40778,2549,10,0,0,
40779,2549,11,0,0,
40780,2549,12,0,37,"A time for war, and a time for peace."
40781,2549,13,0,45,Made from 100% galactic fair-trade materials.
40782,2549,14,0,33,Usually worn on casual occasions.
40783,2549,15,0,70,These trousers follow the style that rebels and deviates like to wear.
40784,2550,0,0,35,Living Legends branded cargo pants.
40785,2550,1,0,80,You will never loose change from your pockets while running with these trousers.
40786,2550,2,0,0,
40787,2550,3,0,0,
40788,2550,4,0,0,
40789,2550,5,0,0,
40790,2550,6,0,54,Comfortable and designed for complete manoeuvrability.
40791,2550,7,0,52,A fashionable t-shirt crafted in the colors of blue.
40792,2550,8,0,24,Common Olive Drab Shirt.
40793,2550,9,0,39,Used by many Female Recruits to armies.
40794,2550,10,0,40,For those that like to protest in style.
40795,2550,11,0,42,Stylish t-shirt promoting the dark colors.
40796,2550,12,0,42,What better colour to hide in the shadows?
40797,2550,13,0,59,Resistant to all those nasty stains; from Ketchup to Blood!
40798,2550,14,0,51,For those that are questionable to also have taste.
40799,2550,15,0,23,Liked by female miners.
40800,2551,0,0,50,A very stylish leather jacket with a grey t-shirt.
40801,2551,1,0,53,Liked to be worn on any occasion by some researchers.
40802,2551,2,0,32,Usually worn by those on patrol.
40803,2551,3,0,41,Casual fatigue type top for the enlisted.
40804,2551,4,0,24,Casual fatigue type top.
40805,2551,5,0,41,Casual top with flattering print pattern.
40806,2551,6,0,46,Informal fatigue type top suitable for mining.
40807,2551,7,0,48,Three tone casual fatigue top for company staff.
40808,2551,8,0,49,Attractive two-tone casual top for company staff.
40809,2551,9,0,60,A stylish blouse designed by the famous Marquis de Auralius.
40810,2551,10,0,44,Two tone patrol jacket for female employees.
40811,2551,11,0,44,Two tone formal jacket for female employees.
40812,2551,12,0,37,Fatigue type jacket for the enlisted.
40813,2551,13,0,40,Standard female jacket for the enlisted.
40814,2551,14,0,25,Casual day blouse jacket.
40815,2551,15,0,21,Formal blouse jacket.
40816,2552,0,0,49,Casual black with red striped accents day jacket.
40817,2552,1,0,65,Casual day jacket which is attractive and functional for females.
40818,2552,2,0,67,Formal female jacket with red accents on the collar flap and cuffs.
40819,2552,3,0,43,Durable casual day jacket for female staff.
40820,2552,4,0,53,Durable and stylish two tone jacket for female staff.
40821,2552,5,0,67,Smart looking formal jacket with flared cuffs for female employees.
40822,2552,6,0,53,'The world’s brave defenders are always at the ready.
40823,2552,7,0,65,For those not afraid to act in aggression to defend their assets.
40824,2552,8,0,52,The world’s brave defenders are always at the ready.
40825,2552,9,0,65,For those not afraid to act in aggression to defend their assets.
40826,2552,10,0,60,For those charged with the defense of all Dominion citizens.
40827,2552,11,0,69,For those charged with the defense of all Dominion worlds and assets.
40828,2552,12,0,41,The protests of the moment are legendary.
40829,2552,13,0,23,Anarchy is an art form.
40830,2552,14,0,33,The assassin is cold and cunning.
40831,2552,15,0,55,Miners must always be well protected from the elements.
40832,2553,0,0,55,Miners must always be well protected from the elements.
40833,2553,1,0,64,"A supposed aerodynamic shirt, no evidence backs this up however."
40834,2553,2,0,88,This Jacket codenamed 'Primary' was the first type of Jacket sold to women by PermaLast.
40835,2553,3,0,106,"Meant to challenge a male dominant clothing market, this is a jacket for the strong and independent woman."
40836,2553,4,0,52,A beautifully designed jacket from Oriental Designs.
40837,2553,5,0,88,Special designed material from Vortex Inc. that keeps you cool in the hottest of places.
40838,2553,6,0,0,
40839,2553,7,0,0,
40840,2553,8,0,0,
40841,2553,9,0,0,
40842,2553,10,0,0,
40843,2553,11,0,0,
40844,2553,12,0,0,
40845,2553,13,0,0,
40846,2553,14,0,0,
40847,2553,15,0,0,
40848,2554,0,0,0,
40849,2554,1,0,0,
40850,2554,2,0,58,Patrols are long and hard. One must be ready for anything.
40851,2554,3,0,55,One must always be ready to fight at a moment's notice.
40852,2554,4,0,64,For those that can turn peace into chaos in the blink of an eye.
40853,2554,5,0,33,The art of anarchy is well known.
40854,2554,6,0,97,"War is the statesman's game, the priest's delight, the lawyer's jest, the hired assassin's trade."
40855,2554,7,0,50,The brave defenders of the world are always ready.
40856,2554,8,0,60,Miners must be willing to delve deep within the many worlds.
40857,2554,9,0,74,For those that have turned refining into an art form worthy of any museum.
40858,2554,10,0,60,Miners must be willing to delve deep within the many worlds.
40859,2554,11,0,59,For those that are the protectors of the Dominion citizens.
40860,2554,12,0,46,For those that are the defenders of the peace.
40861,2554,13,0,49,May the wearer of this coat remember the Phoenix.
40862,2554,14,0,44,Not just the Brothers exist in the darkness.
40863,2554,15,0,50,For those that are as ravenous as the black widow.
40864,2555,0,0,86,For those companies that boast some of the best and bravest explorers in the universe.
40865,2555,1,0,100,This trench coat allows for the necessary movement of combat as well as the utility of a trenchcoat.
40866,2555,2,0,153,"Created by one of the most famous clothing designers in Global Dominion history, this is a top of the line trench coat meant to make you truly stand out."
40867,2555,3,0,71,The creator's name of the concept for this coat was lost centuries ago.
40868,2555,4,0,0,
40869,2555,5,0,0,
40870,2555,6,0,75,For those that have long seen themselves as the protectors of the innocent.
40871,2555,7,0,47,The path of the peace maker is not an easy one.
40872,2555,8,0,60,Employees can enjoy the latest style designed into this robe
40873,2555,9,0,107,"This robe was once given to only the most Veteran of the dark groups, now it has found use among the ranks."
40874,2555,10,0,36,Working as a miner has its benefits.
40875,2555,11,0,45,Companies should take pride in its employees.
40876,2555,12,0,0,
40877,2555,13,0,0,
40878,2555,14,0,0,
40879,2555,15,0,0,
40880,2556,0,0,65,This skirt was designed with the style conscious officer in mind.
40881,2556,1,0,53,This skirt is a favorite among female agency workers.
40882,2556,2,0,65,A new line of skirts designed with the latest generation in mind.
40883,2556,3,0,36,Who says defense can't be beautiful?
40884,2556,4,0,65,The Light Skirt is now a mainstay of the modern day peace makers.
40885,2556,5,0,73,The women of the clans are every bit as tough as their male counterparts.
40886,2556,6,0,60,This skirt memorializes the sacrifices the clans have given.
40887,2556,7,0,44,Death is beautiful while wearing this skirt.
40888,2556,8,0,61,This skirt has been used for years by the women of the clans.
40889,2556,9,0,54,The female miners are always some of the best dressed.
40890,2556,10,0,45,Companies should take pride in its employees.
40891,2556,11,0,78,"Due to overwhelming demand, this skirt was mass produced for female employees."
40892,2556,12,0,25,Perfect for everyday use.
40893,2556,13,0,45,A perfect option for those special occasions.
40894,2556,14,0,57,A very stylish skirt worn by only the best and brightest.
40895,2556,15,0,43,"A great plaid skirt, great for use anytime."
40896,2557,0,0,0,
40897,2557,1,0,0,
40898,2557,2,0,0,
40899,2557,3,0,0,
40900,2557,4,0,87,Any agency worker will tell you comfort is great appreciated during their long patrols.
40901,2557,5,0,79,The defense of the Global Dominion and the safety of its citizens is paramount.
40902,2557,6,0,133,Armies are often called to defend a company’s assets and these trousers offer the mobility for the soldier to adapt to any situation.
40903,2557,7,0,144,"For those groups that often carry out strategic strikes against their enemies, and these trousers are just as tough as the soldier wearing them."
40904,2557,8,0,44,For those that gain respect through protest.
40905,2557,9,0,104,"The peacemakers are sometimes forced into armed conflict, these trousers are designed with that in mind."
40906,2557,10,0,60,"For those that exist in the shadow, the skirt reflects this."
40907,2557,11,0,60,The assassins of clans are some of the best in the universe.
40908,2557,12,0,86,The assassin is a master of both offense and defense and their clothing reflects this.
40909,2557,13,0,54,The deep mines require only the finest leg protection.
40910,2557,14,0,114,The production specialists of companies have one of the toughest jobs in the universe and their clothing shows it.
40911,2557,15,0,86,If their assets are in danger the company’s defense force is ready to answer the call.
40912,2558,0,0,128,Miners have been to some of the deepest and darkest places in the universe and their clothing must always be ready for anything.
40913,2558,1,0,84,For those not afraid to defend their assets and their defense force is always ready.
40914,2558,2,0,130,"Technicians are sent to the most remote outposts of humanity on a daily basis, their clothing must be ready to face constant wear."
40915,2558,3,0,62,For those always ready to defend their worlds from any threat.
40916,2558,4,0,53,Worn by women who want to appear fierce and powerful.
40917,2558,5,0,59,Worn by older military veterans and tech support employees.
40918,2558,6,0,114,"Named thus because they’re made of recycled materials, this is the most eco friendly pair of pants in the galaxy.."
40919,2558,7,0,61,These trousers were popularized during an anarchist uprising.
40920,2558,8,0,38,The assassin must be a patient hunter.
40921,2558,9,0,99,These trousers are often worn by engineers and other women unafraid to dirty themselves by working.
40922,2558,10,0,53,"These trousers, made for colonists, are pure utility."
40923,2558,11,0,91,"These modern pants may be too flashy back on earth, but colonists tend to be young and hip."
40924,2558,12,0,39,Another amazing design by Faded Beauty.
40925,2558,13,0,0,
40926,2558,14,0,0,
40927,2558,15,0,0,
40928,2559,0,0,0,
40929,2559,1,0,0,
40930,2559,2,0,0,
40931,2559,3,0,0,
40932,2559,4,0,0,
40933,2559,5,0,0,
40934,2559,6,0,0,
40935,2559,7,0,0,
40936,2559,8,0,0,
40937,2559,9,0,0,
40938,2559,10,0,0,
40939,2559,11,0,0,
40940,2559,12,0,139,These trousers were standard issue for the officers of DeMorgan's Castle before fashion mogul Rick Wopplepot introduced them to the public.
40941,2559,13,0,57,Pants made for combat in forested or grassy environments.
40942,2559,14,0,65,For some reason these pants have become a favorite among dealers.
40943,2559,15,0,85,Made for the dissident who knows you don’t have to compromise style to fight the man.
40944,2560,0,0,111,The modern assassin is a master of both offense and defense and their clothing must be able to adapt with them.
40945,2560,1,0,49,Made for open field combat in brown environments.
40946,2560,2,0,65,"Made for urban combat, these pants fit comfortably beneath armor."
40947,2560,3,0,66,Conservative pants for the conservative businesswoman on the move.
40948,2560,4,0,47,Because nothing says assault like bright green.
40949,2560,5,0,44,For those torn between bluejeans and slacks.
40950,2560,6,0,61,These trousers are extremely comfortable but somewhat gauche.
40951,2560,7,0,52,Meant for long hikes in only the cleanest locations.
40952,2560,8,0,59,A good faction prides itself on the loyalty of its members.
40953,2560,9,0,75,These trousers can be worn while making contracts and while executing them.
40954,2560,10,0,106,Employees of the Corporations must be willing to travel long distances to acquire the materials they need.
40955,2560,11,0,56,These trousers are standard issue to Eurocore employees.
40956,2560,12,0,60,These trousers are worn by the newage citizen with attitude.
40957,2560,13,0,0,
40958,2560,14,0,0,
40959,2560,15,0,0,
40960,2561,0,0,52,These trousers should only be worn before labor day.
40961,2561,1,0,45,These pants are worn by masters of diplomacy.
40962,2561,2,0,54,Worn while working long shifts at the mining terminal.
40963,2561,3,0,60,This amazing pair of pants was designed by Silly Produtions.
40964,2561,4,0,40,Grey pinstripe trousers with a boot leg.
40965,2561,5,0,0,
40966,2561,6,0,0,
40967,2561,7,0,0,
40968,2561,8,0,0,
40969,2561,9,0,0,
40970,2561,10,0,0,
40971,2561,11,0,0,
40972,2561,12,0,0,
40973,2561,13,0,205,Rock debris containing minerals that can be mined at DeMorgans Castle prison. Use your mining tool and mine as many rocks as you can to reduce your penalty points more quickly and shorten your prison time.
40974,2561,14,0,205,Rock debris containing minerals that can be mined at DeMorgans Castle prison. Use your mining tool and mine as many rocks as you can to reduce your penalty points more quickly and shorten your prison time.
40975,2561,15,0,205,Rock debris containing minerals that can be mined at DeMorgans Castle prison. Use your mining tool and mine as many rocks as you can to reduce your penalty points more quickly and shorten your prison time.
40976,2562,0,0,37,This item does not have a description
40977,2562,1,0,37,This item does not have a description
40978,2562,2,0,37,This item does not have a description
40979,2562,3,0,30,The egg of an alien life form.
40980,2562,4,0,85,Submit this card to your nearest Security Pad to assign your murderer Penalty Points.
40981,2562,5,0,60,"A token used at events. Don't lose it, it might be valuable."
40982,2562,6,0,60,"A token used at events. Don't lose it, it might be valuable."
40983,2562,7,0,60,"A token used at events. Don't lose it, it might be valuable."
40984,2562,8,0,0,
40985,2562,9,0,88,This ticket allows you to travel between worlds. Thank you for using the Vortex Network!
40986,2562,10,0,0,
40987,2562,11,0,0,
40988,2562,12,0,0,
40989,2562,13,0,181,"This small electronic unit allows to interface with secured objects or machines and infiltrate their security systems, giving access to private administrative configuration options."
40990,2562,14,0,201,"This small electronic unit allows to bypass the security fields of secured objects or machines and reconfigure their ownership parameters, giving access to private administrative configuration options."
40991,2562,15,0,185,"As the output of an infiltration unit, this ticket stores the access ID of an apartment. It may be used alongside a hacking tool and an infiltration unit to gain access to an apartment."
40992,2563,0,0,200,"Utilizing remnant technology, these small control objects will allow a faction to gain control over an area. After initialization, the placing faction will be able to deploy territorial objects types."
40993,2563,1,0,203,"Widely utilized due to its relative stability, this explosive charge is a force to be reckoned with. After being armed and detonated, any deployables and living organisms in the area will be annihilated."
40994,2563,2,0,173,"Utilizing the same technology that makes FTL travel possible, this small generator will create electricity to power various services within owned territory on a given world."
40995,2563,3,0,148,"Making use of advanced production facilities, this deployable manager is capable of creating and monitoring production processes within a territory."
40996,2563,4,0,172,"Through exploitation of the multicom protocol established by the Dominion, this deployable will allow the user to gain access to the multicom from a designated entry-point."
40997,2563,5,0,148,"Making use of advanced marketing systems, this deployable marketing vendor will allow the owning faction to sell items to others in their territory."
40998,2563,6,0,140,No territory would be complete without gambling! This special deployable will allow users to bet their credits for a chance at winning more.
40999,2563,7,0,148,"Tapping into the core transportation system, this special deployable will allow users to transport items off-world without going to an item storage."
41000,2563,8,0,77,Show how anti establishment you are by wearing XXY corporation's latest shirt
41001,2563,9,0,53,"The futures bright, brighter when wearing this shirt."
41002,2563,10,0,66,"Snakes may be extinct but they live on with this synthetic design "
41003,2563,11,0,40,Military looking jacket in a ocean blue.
41004,2563,12,0,75,"In honor of the man who sent the first probes into space, ALM created this."
41005,2563,13,0,63,The peak of human condition meets the peak of sportsware design
41006,2563,14,0,69,The EuroCore inspired jacket is prominent in the far reaches of space
41007,2563,15,0,73,"Defined Incognito Response Trenchcoat, perfect for blending in the crowd."
41008,2564,0,0,71,This chocolate and lime jacket is the height of fashion in STS Genesis.
41009,2564,1,0,72,This shirt shows off the real you without going too far outside the box.
41010,2564,2,0,55,This shirt isn't affiliated with the Space Golf League.
41011,2564,3,0,50,Working 9 till 5? Your probably wearing this then.
41012,2564,4,0,62,Made to fit and exquisitely tailored to the refined Gentleman.
41013,2564,5,0,55,Every gentleman of leisure cannot be seen without this.
41014,2564,6,0,62,This timeless design is inspired by the innovators of the past
41015,2564,7,0,77,"Guarding against the elements, this jacket will keep you dry in your travels."
41016,2564,8,0,91,"In a throwback to the classic look trenchcoats of the 20th century, Enfield appeals to all."
41017,2564,9,0,75,The trenchcoat is a throwback to the great styles of the post war era 2056.
41018,2564,10,0,24,I want my presents. NOW!
41019,2564,11,0,14,no description
41020,2564,12,0,180,"A replica of the overcoat worn by the organization known as the Men in Black, produced by independent clothing manufacturers based on photos and videos of known members of the MIB."
41021,2564,13,0,86,This shirt is given to members of the Face of Mankind staff as a sign of their status.
41022,2564,14,0,86,This shirt is given to members of the Face of Mankind staff as a sign of their status.
41023,2564,15,0,145,"An interesting trenchcoat that takes you back to an era before cotton and silk, where natural resources were all one could cover themselves with."
41024,2565,0,0,145,"An interesting trenchcoat that takes you back to an era before cotton and silk, where natural resources were all one could cover themselves with."
41025,2565,1,0,51,A Halloween themed shirt to celebrate the holidays.
41026,2565,2,0,83,"Said to bear the image of hell itself, this shirt depicts the darkness of humanity."
41027,2565,3,0,48,The top half of a black shuck Halloween costume.
41028,2565,4,0,43,The top half of a echion Halloween costume.
41029,2565,5,0,28,A very stylish black jacket.
41030,2565,6,0,76,A very out there jacket meant to help the wearer truly stand out in a crowd.
41031,2565,7,0,90,"Created by a designer on the outer rim, this trenchcoat will make sure you are recognized."
41032,2565,8,0,80,"Like a thief into the night, this coat will hide you in the darkness of shadows."
41033,2565,9,0,99,The robe of the mythical vampire race. This is a sign of their mysterious ways and dark upbringing.
41034,2565,10,0,23,"When in doubt, nub out."
41035,2565,11,0,214,"Designed by the fabled 'Dom De Dillo', this fantastic piece will help you in your quest to spread holiday cheer! Unless of course your goal is to terrorize others, in which this is the perfect style for the season."
41036,2565,12,0,22,A stylish black shirt.
41037,2565,13,0,22,The shirt of a shadow.
41038,2565,14,0,30,A very fine black suit jacket.
41039,2565,15,0,29,A very fine blue suit jacket.
41040,2566,0,0,60,A stylish blouse designed by the famous Marquis de Auralius.
41041,2566,1,0,43,A top artfully crafted by Chromian Designs.
41042,2566,2,0,52,This top is a unique piece designed by A.M. Malaney.
41043,2566,3,0,52,A beautifully designed jacket from Oriental Designs.
41044,2566,4,0,88,Special designed material from Vortex Inc. that keeps you cool in the hottest of places.
41045,2566,5,0,34,A jacket lined with synthetic fur.
41046,2566,6,0,52,A beautiful coat inspired by the wonders of Aurelia.
41047,2566,7,0,47,A trenchcoat made with the purest of materials.
41048,2566,8,0,47,A trenchcoat inspired by mother nature herself.
41049,2566,9,0,60,A shirt that made Bejiffy a known brand on a galactic scale.
41050,2566,10,0,64,"A supposed aerodynamic shirt, no evidence backs this up however."
41051,2566,11,0,62,An exceptionally popular shirt with the women on the dominion.
41052,2566,12,0,88,This Jacket codenamed 'Primary' was the first type of Jacket sold to women by PermaLast.
41053,2566,13,0,66,"Designed more for fashion than endurance, but works well for both."
41054,2566,14,0,77,This jacket was designed with special materials to make it almost weightless.
41055,2566,15,0,71,The creator's name of the concept for this coat was lost centuries ago.
41056,2567,0,0,68,This coat was a trademark in the riots of New York in the mid-2300s.
41057,2567,1,0,82,By using the latest in technologies this coat will regulate your body temperature.
41058,2567,2,0,24,I want my presents. NOW!
41059,2567,3,0,14,no description
41060,2567,4,0,180,"A replica of the overcoat worn by the organization known as the Men in Black, produced by independent clothing manufacturers based on photos and videos of known members of the MIB."
41061,2567,5,0,86,This shirt is given to members of the Face of Mankind staff as a sign of their status.
41062,2567,6,0,51,A Halloween themed shirt to celebrate the holidays.
41063,2567,7,0,83,"Said to bear the image of hell itself, this shirt depicts the darkness of humanity."
41064,2567,8,0,48,The top half of a black shuck Halloween costume.
41065,2567,9,0,43,The top half of a echion Halloween costume.
41066,2567,10,0,28,A very stylish black blouse.
41067,2567,11,0,75,"Capturing the style of a mysterious light, this is a highly desired blouse."
41068,2567,12,0,106,"Meant to challenge a male dominant clothing market, this is a jacket for the strong and independent woman."
41069,2567,13,0,153,"Created by one of the most famous clothing designers in Global Dominion history, this is a top of the line trench coat meant to make you truly stand out."
41070,2567,14,0,47,A blouse crafted for a Dominion approved nurse.
41071,2567,15,0,214,"Designed by the fabled 'Dom De Dillo', this fantastic piece will help you in your quest to spread holiday cheer! Unless of course your goal is to terrorize others, in which this is the perfect style for the season."
41072,2568,0,0,22,A stylish black shirt.
41073,2568,1,0,22,The shirt of a shadow.
41074,2568,2,0,35,The jacket of a fine businesswoman.
41075,2568,3,0,35,The jacket of a fine businesswoman.
41076,2568,4,0,35,The jacket of a fine businesswoman.
41077,2568,5,0,35,The jacket of a fine businesswoman.
41078,2568,6,0,35,The jacket of a fine businesswoman.
41079,2568,7,0,35,The jacket of a fine businesswoman.
41080,2568,8,0,63,These pants have been molecularly modified to last for decades.
41081,2568,9,0,35,Perfect for all terrain conditions.
41082,2568,10,0,69,Specifically crafted to reduce the risk of freezing in cold climates.
41083,2568,11,0,56,These trousers are the hight of fashion on Keplars Dome.
41084,2568,12,0,83,Civilians in Tokyo use these trousers to boast their successful economic lifestyle.
41085,2568,13,0,70,These trousers are one of the most common found throughout the galaxy.
41086,2568,14,0,70,These trousers follow the style that rebels and deviates like to wear.
41087,2568,15,0,80,You will never loose change from your pockets while running with these trousers.
41088,2569,0,0,54,These trousers can be used for any and all situations.
41089,2569,1,0,61,These civilian trousers are the standard among many colonies.
41090,2569,2,0,74,These trousers helped to identify civilians in the great war of Pegasi 51.
41091,2569,3,0,53,These pants suit the built-up areas of New York City.
41092,2569,4,0,40,A pair of trousers from The One Designs.
41093,2569,5,0,61,"Pants fit for any occasion, especially those 1970 throwbacks."
41094,2569,6,0,59,"A classy pair of trousers for anyone, by Multi-User Design."
41095,2569,7,0,35,Living Legends branded cargo pants.
41096,2569,8,0,16,These are pants.
41097,2569,9,0,52,"Perfectly designed to ease the mind, body, and soul."
41098,2569,10,0,24,I want my presents. NOW!
41099,2569,11,0,14,no description
41100,2569,12,0,180,"A replica of the trousers worn by the organization known as the Men in Black, produced by independent clothing manufacturers based on photos and videos of known members of the MIB."
41101,2569,13,0,52,The lower half of the Black Shuck Halloween costume.
41102,2569,14,0,47,The lower half of the Echion Halloween costume.
41103,2569,15,0,83,"Created for the more fearesom individual, these trousers are meant to inspire fear."
41104,2570,0,0,22,The pants of a shadow.
41105,2570,1,0,53,These pants are only worn by the richest of the rich.
41106,2570,2,0,53,These pants are only worn by the richest of the rich.
41107,2570,3,0,53,These pants are only worn by the richest of the rich.
41108,2570,4,0,53,These pants are only worn by the richest of the rich.
41109,2570,5,0,53,These pants are only worn by the richest of the rich.
41110,2570,6,0,53,These pants are only worn by the richest of the rich.
41111,2570,7,0,0,
41112,2570,8,0,0,
41113,2570,9,0,0,
41114,2570,10,0,0,
41115,2570,11,0,0,
41116,2570,12,0,0,
41117,2570,13,0,0,
41118,2570,14,0,0,
41119,2570,15,0,0,
41120,2571,0,0,25,Perfect for everyday use.
41121,2571,1,0,45,A perfect option for those special occasions.
41122,2571,2,0,43,"A great plaid skirt, great for use anytime."
41123,2571,3,0,45,A pair of denim jeans with a great dark wash.
41124,2571,4,0,64,Great attire for anyone looking to traverse the Necarian fields.
41125,2571,5,0,27,Grey pants with a slim fit.
41126,2571,6,0,72,These pants are a great fit for anyone looking stand out from the crowd.
41127,2571,7,0,60,This amazing pair of pants was designed by Silly Produtions.
41128,2571,8,0,50,A great pair of pants to show off all your curves.
41129,2571,9,0,74,"These jeans will keep you instyle, like everything from Faded Beauty does."
41130,2571,10,0,62,A great pair of pants for anyone that does a lot of traveling.
41131,2571,11,0,43,Perfect for relaxing around your apartment.
41132,2571,12,0,46,These jeans will certainly get people talking.
41133,2571,13,0,99,From the Faded Beauty Special Collection comes these jeans. Guaranteed to make every look your way.
41134,2571,14,0,48,A pair of pants that fit perfectly to your body.
41135,2571,15,0,40,Grey pinstripe trousers with a boot leg.
41136,2572,0,0,39,Another amazing design by Faded Beauty.
41137,2572,1,0,30,Casual jeans with flared legs.
41138,2572,2,0,24,I want my presents. NOW!
41139,2572,3,0,14,no description
41140,2572,4,0,180,"A replica of the trousers worn by the organization known as the Men in Black, produced by independent clothing manufacturers based on photos and videos of known members of the MIB."
41141,2572,5,0,52,The lower half of the Black Shuck Halloween costume.
41142,2572,6,0,47,The lower half of the Echion Halloween costume.
41143,2572,7,0,57,A very stylish skirt worn by only the best and brightest.
41144,2572,8,0,46,A skirt crafted for a Dominion approved nurse.
41145,2572,9,0,22,The pants of a shadow.
41146,2572,10,0,34,The pants of a fine businesswoman.
41147,2572,11,0,34,The skirt of a fine businesswoman.
41148,2572,12,0,34,The pants of a fine businesswoman.
41149,2572,13,0,34,The skirt of a fine businesswoman.
41150,2572,14,0,0,
41151,2572,15,0,25,Coal very rich on Carbon.
41152,2573,0,0,43,Main raw material for aluminium production.
41153,2573,1,0,64,"Rare light metallic element, interesting for alloys with Copper."
41154,2573,2,0,31,High polymer organic substance.
41155,2573,3,0,60,Consists a veriety of raw materials for chemical production.
41156,2573,4,0,54,"Metallic chemical element, important for steel alloys."
41157,2573,5,0,46,Stone including the important material Carbon.
41158,2573,6,0,54,"Metallic chemical element, important for steel alloys."
41159,2573,7,0,70,"Metallic chemical element, important for the production of conductors."
41160,2573,8,0,57,"Toughest known mineral, used to concentrate light energy."
41161,2573,9,0,44,Precious metallic for electronic conductors.
41162,2573,10,0,48,Precious metallic element of the platinum group.
41163,2573,11,0,64,"Most important metallic element, main part in most metal alloys."
41164,2573,12,0,54,"Metallic chemical element, important for steel alloys."
41165,2573,13,0,72,Flammable liquid substance that is drilled from underground and refined.
41166,2573,14,0,54,"Metallic chemical element, important for steel alloys."
41167,2573,15,0,54,"Living mass in organic cells, used for body treatment."
41168,2574,0,0,118,"Gas consisting of free electrons and ions. If compressed through magnetic forces, it is able to release high energies."
41169,2574,1,0,52,Precious metallic element for electronic conductors.
